order_id,order_date,customer_name,order_priority,product_id,quantity
IN-2013-40533,22-01-2013,Bradley Nguyen,Medium,OFF-BI-10003646,2
ES-2013-2318967,28-01-2013,Emily Phan,Medium,OFF-BI-10001808,2
ES-2013-1076268,28-01-2013,Jeremy Pistek,Medium,OFF-BI-10003774,2
CA-2013-153661,30-01-2013,Steven Cartwright,Medium,OFF-BI-10004781,2
CA-2013-164483,30-01-2013,Jeremy Farry,Medium,OFF-BI-10000014,2
AG-2013-6520,4/2/2013,Marina Lichtenstein,Medium,OFF-ACC-10000798,2
AG-2013-6520,4/2/2013,Marina Lichtenstein,Medium,OFF-CAR-10002931,2
SA-2013-3980,6/2/2013,Sanjit Jacobs,Medium,OFF-ACC-10003422,2
IN-2013-21024,6/2/2013,Sam Craven,Medium,OFF-BI-10004651,2
MX-2013-118353,6/2/2013,Dan Lawera,Medium,OFF-BI-10002799,2
ES-2013-5507103,8/2/2013,Gary Hansen,Medium,OFF-BI-10001621,2
MX-2013-164833,8/2/2013,Brian Derr,Medium,OFF-BI-10001183,2
ES-2013-5170724,11/2/2013,Greg Guthrie,Medium,OFF-BI-10001685,2
IN-2013-38405,12/2/2013,Neoma Murray,Medium,OFF-BI-10004666,2
RS-2013-7900,13-02-2013,Tracy Poddar,Medium,OFF-CAR-10000202,2
TU-2013-2060,20-02-2013,Julie Creighton,Medium,OFF-ACC-10000798,2
IV-2013-500,22-02-2013,Resi Pölking,Medium,OFF-IBI-10004916,2
UP-2013-6590,22-02-2013,Barbara Fisher,Medium,OFF-IBI-10001772,2
NI-2013-8160,25-02-2013,Brian Derr,Medium,OFF-CAR-10001746,2
ES-2013-1812049,3/3/2013,John Grady,Medium,OFF-BI-10000894,2
IN-2013-45307,11/3/2013,Doug O'Connell,Medium,OFF-BI-10000168,2
ES-2013-3065153,13-03-2013,Christina VanderZanden,Medium,OFF-BI-10003114,2
CA-2013-159373,14-03-2013,Liz Thompson,Medium,OFF-BI-10004141,2
ES-2013-1381136,15-03-2013,Rose O'Brian,Medium,OFF-BI-10002738,2
MX-2013-131842,19-03-2013,Melanie Seite,Medium,OFF-BI-10002465,2
US-2013-125675,22-03-2013,Mary O'Rourke,Medium,OFF-BI-10002510,2
PL-2013-4930,26-03-2013,Rob Lucas,Medium,OFF-AVE-10004827,2
MX-2013-134453,27-03-2013,Raymond Messe,Medium,OFF-BI-10001613,2
ES-2013-5015150,28-03-2013,Edward Becker,Medium,OFF-BI-10003705,2
CA-2013-119074,28-03-2013,David Smith,Medium,OFF-BI-10000962,2
MX-2013-109771,28-03-2013,Logan Currie,Medium,OFF-BI-10003975,2
US-2013-169901,29-03-2013,Thomas Brumley,Medium,OFF-BI-10000188,2
IN-2013-42192,2/4/2013,Saphhira Shifley,Medium,OFF-BI-10003917,2
IS-2013-8820,3/4/2013,Cathy Prescott,Medium,OFF-IBI-10003541,2
IN-2013-75477,5/4/2013,Henry MacAllister,Medium,OFF-BI-10000340,2
ES-2013-5788188,8/4/2013,Sean Miller,Medium,OFF-BI-10000341,2
CA-2013-128517,10/4/2013,Sean Wendt,Medium,OFF-BI-10000831,2
CA-2013-166625,15-04-2013,Jill Matthias,Medium,OFF-BI-10002414,2
ES-2013-5564504,16-04-2013,Steve Carroll,Medium,OFF-BI-10002047,2
CA-2013-109666,20-04-2013,Kunst Miller,Medium,OFF-BI-10000174,2
IN-2013-11721,22-04-2013,Bruce Geld,Medium,OFF-BI-10001096,2
US-2013-117772,25-04-2013,Claire Gute,Medium,OFF-BI-10001895,2
CA-2013-149279,25-04-2013,Craig Leslie,Medium,OFF-BI-10004040,2
CA-2013-154788,1/5/2013,John Lee,Medium,OFF-BI-10003314,2
CA-2013-164784,2/5/2013,Herbert Flentye,Medium,OFF-BI-10002954,2
CG-2013-2870,4/5/2013,Anthony Johnson,Medium,OFF-IBI-10000099,2
ES-2013-3420934,6/5/2013,Dennis Pardue,Medium,OFF-BI-10004628,2
CG-2013-180,9/5/2013,Meg O'Connel,Medium,OFF-IBI-10003732,2
IN-2013-35024,13-05-2013,Matthew Clasen,Medium,OFF-BI-10000340,2
ES-2013-3508441,15-05-2013,Cynthia Arntzen,Medium,OFF-BI-10002986,2
ES-2013-1526338,15-05-2013,Barry Pond,Medium,OFF-BI-10000081,2
US-2013-148901,15-05-2013,Michael Kennedy,Medium,OFF-BI-10004002,2
ES-2013-1900042,16-05-2013,Alan Schoenberger,Medium,OFF-BI-10002799,2
PL-2013-10,21-05-2013,Carl Ludwig,Medium,OFF-CAR-10003259,2
CA-2013-108567,21-05-2013,Dean Braden,Medium,OFF-BI-10004140,2
IT-2013-5719417,22-05-2013,Mary Zewe,Medium,OFF-BI-10001820,2
CA-2013-114209,22-05-2013,Alejandro Savely,Medium,OFF-BI-10000343,2
IR-2013-8920,23-05-2013,Herbert Flentye,Medium,OFF-IBI-10000099,2
IN-2013-56689,24-05-2013,Suzanne McNair,Medium,OFF-BI-10004120,2
MX-2013-118213,25-05-2013,Xylona Preis,Medium,OFF-BI-10000963,2
CA-2013-157266,27-05-2013,Toby Braunhardt,Medium,OFF-BI-10004728,2
ES-2013-2966180,28-05-2013,Muhammed Lee,Medium,OFF-BI-10003774,2
MX-2013-166296,28-05-2013,Maribeth Dona,Medium,OFF-BI-10004177,2
ID-2013-52370,29-05-2013,Jim Radford,Medium,OFF-BI-10000006,2
ES-2013-3496655,30-05-2013,Jennifer Braxton,Medium,OFF-BI-10002193,2
US-2013-105578,31-05-2013,Maribeth Yedwab,Medium,OFF-BI-10001658,2
US-2013-105578,31-05-2013,Maribeth Yedwab,Medium,OFF-BI-10001670,2
ES-2013-2229883,1/6/2013,Erin Ashbrook,Medium,OFF-BI-10002040,2
IR-2013-8790,3/6/2013,Brian Stugart,Medium,OFF-CAR-10004293,2
MX-2013-156412,4/6/2013,Paul Gonzalez,Medium,OFF-BI-10001613,2
MO-2013-4180,5/6/2013,Alejandro Savely,Medium,OFF-IBI-10001123,2
ID-2013-72243,6/6/2013,Susan Gilcrest,Medium,OFF-BI-10004098,2
TU-2013-1630,8/6/2013,Lisa DeCherney,Medium,OFF-CAR-10003373,2
TO-2013-3020,10/6/2013,Ann Steele,Medium,OFF-WIL-10001069,2
IN-2013-82505,11/6/2013,Noah Childs,Medium,OFF-BI-10003633,2
MX-2013-114258,11/6/2013,Resi Pölking,Medium,OFF-BI-10000126,2
ER-2013-6400,12/6/2013,Ken Brennan,Medium,OFF-IBI-10002486,2
MX-2013-149937,12/6/2013,Max Engle,Medium,OFF-BI-10002296,2
IT-2013-1673718,13-06-2013,Liz Thompson,Medium,OFF-BI-10000312,2
CA-2013-120824,13-06-2013,Arthur Wiediger,Medium,OFF-BI-10001525,2
ES-2013-2989764,18-06-2013,Resi Pölking,Medium,OFF-BI-10000308,2
IN-2013-28094,18-06-2013,Ann Chong,Medium,OFF-BI-10004483,2
MO-2013-5330,22-06-2013,Phillina Ober,Medium,OFF-WIL-10003299,2
MO-2013-5330,22-06-2013,Phillina Ober,Medium,OFF-AVE-10004308,2
TU-2013-9240,22-06-2013,Kunst Miller,Medium,OFF-ACC-10002343,2
MX-2013-146920,24-06-2013,Cyra Reiten,Medium,OFF-BI-10002465,2
ES-2013-3551039,27-06-2013,Theresa Swint,Medium,OFF-BI-10001808,2
EG-2013-2060,27-06-2013,Gary Hwang,Medium,OFF-AVE-10004708,2
MX-2013-145121,27-06-2013,Mike Caudle,Medium,OFF-BI-10001613,2
ES-2013-1608190,28-06-2013,Penelope Sewall,Medium,OFF-BI-10004007,2
MO-2013-8660,28-06-2013,Bruce Stewart,Medium,OFF-ACC-10001285,2
TU-2013-7300,28-06-2013,Nat Carroll,Medium,OFF-CAR-10002054,2
ES-2013-4786711,29-06-2013,Tamara Dahlen,Medium,OFF-BI-10002354,2
TU-2013-1220,29-06-2013,David Kendrick,Medium,OFF-ACC-10000218,2
HU-2013-6070,30-06-2013,Joy Daniels,Medium,OFF-WIL-10000390,2
MX-2013-133634,1/7/2013,Bill Shonely,Medium,OFF-BI-10000185,2
HR-2013-3470,3/7/2013,Brad Eason,Medium,OFF-IBI-10000684,2
CA-2013-117282,15-07-2013,Dan Reichenbach,Medium,OFF-BI-10004094,2
CA-2013-137050,15-07-2013,Steven Ward,Medium,OFF-BI-10001031,2
CA-2013-157161,17-07-2013,Jonathan Doherty,Medium,OFF-BI-10002764,2
CA-2013-163776,20-07-2013,Joy Smith,Medium,OFF-BI-10003007,2
IN-2013-64956,23-07-2013,Richard Bierner,Medium,OFF-BI-10002682,2
ES-2013-1222056,24-07-2013,Aleksandra Gannaway,Medium,OFF-BI-10002354,2
ID-2013-86915,25-07-2013,George Zrebassa,Medium,OFF-BI-10003240,2
IR-2013-990,1/8/2013,Cassandra Brandow,Medium,OFF-CAR-10000202,2
IN-2013-80349,5/8/2013,Jennifer Jackson,Medium,OFF-BI-10000725,2
ES-2013-3584378,8/8/2013,Robert Barroso,Medium,OFF-BI-10002354,2
ES-2013-3584378,8/8/2013,Robert Barroso,Medium,OFF-BI-10001754,2
MX-2013-137050,9/8/2013,Dan Reichenbach,Medium,OFF-BI-10004632,2
IR-2013-7670,9/8/2013,Charles Sheldon,Medium,OFF-CAR-10003030,2
CA-2013-128671,12/8/2013,Michelle Tran,Medium,OFF-BI-10003007,2
ES-2013-4250046,16-08-2013,Carlos Soltero,Medium,OFF-BI-10002225,2
ES-2013-5210417,16-08-2013,Monica Federle,Medium,OFF-BI-10003708,2
IN-2013-57480,16-08-2013,Thomas Boland,Medium,OFF-BI-10004140,2
CG-2013-4980,16-08-2013,Erin Mull,Medium,OFF-IBI-10001772,2
CA-2013-101980,20-08-2013,Resi Pölking,Medium,OFF-BI-10004318,2
ES-2013-4599518,20-08-2013,Jeremy Pistek,Medium,OFF-BI-10002570,2
IN-2013-47911,22-08-2013,Sarah Foster,Medium,OFF-BI-10001400,2
IN-2013-85564,22-08-2013,Harold Pawlan,Medium,OFF-BI-10004121,2
NI-2013-1790,22-08-2013,Mark Cousins,Medium,OFF-AVE-10001847,2
IN-2013-35969,23-08-2013,Skye Norling,Medium,OFF-BI-10001028,2
ID-2013-19309,23-08-2013,Mary Zewe,Medium,OFF-BI-10000721,2
CA-2013-137239,23-08-2013,Craig Reiter,Medium,OFF-BI-10002827,2
US-2013-148334,23-08-2013,Dorothy Dickinson,Medium,OFF-BI-10003676,2
ES-2013-5488008,25-08-2013,Karen Seio,Medium,OFF-BI-10003708,2
ES-2013-5488008,25-08-2013,Karen Seio,Medium,OFF-BI-10001507,2
ES-2013-2588627,27-08-2013,Luke Foster,Medium,OFF-BI-10001622,2
ID-2013-53007,27-08-2013,Toby Swindell,Medium,OFF-BI-10003012,2
SG-2013-3230,28-08-2013,Cyma Kinney,Medium,OFF-AVE-10003740,2
IR-2013-9110,29-08-2013,Justin Ellison,Medium,OFF-CAR-10004661,2
MO-2013-6710,29-08-2013,Lauren Leatherbury,Medium,OFF-WIL-10003308,2
CA-2013-159912,30-08-2013,George Bell,Medium,OFF-BI-10002071,2
MX-2013-128468,4/9/2013,Nora Preis,Medium,OFF-BI-10000423,2
US-2013-147711,4/9/2013,Herbert Flentye,Medium,OFF-BI-10003350,2
PL-2013-8120,6/9/2013,Brian Moss,Medium,OFF-CAR-10004293,2
IN-2013-41534,6/9/2013,Russell D'Ascenzo,Medium,OFF-BI-10000561,2
CA-2013-162383,6/9/2013,Maribeth Dona,Medium,OFF-BI-10002824,2
CA-2013-133123,7/9/2013,Karl Braun,Medium,OFF-BI-10001031,2
US-2013-165351,10/9/2013,Debra Catini,Medium,OFF-BI-10002977,2
CA-2013-116561,12/9/2013,Eugene Barchas,Medium,OFF-BI-10001658,2
CA-2013-153178,15-09-2013,Clay Ludtke,Medium,OFF-BI-10004390,2
CA-2013-149797,16-09-2013,Adam Hart,Medium,OFF-BI-10003650,2
ES-2013-5110658,16-09-2013,Patrick O'Brill,Medium,OFF-BI-10000972,2
EG-2013-6960,18-09-2013,Dean percer,Medium,OFF-WIL-10001069,2
MX-2013-123386,19-09-2013,Steven Ward,Medium,OFF-BI-10000325,2
CA-2013-168557,20-09-2013,Frank Hawley,Medium,OFF-BI-10002309,2
US-2013-156097,20-09-2013,Eugene Hildebrand,Medium,OFF-BI-10004654,2
MX-2013-111500,20-09-2013,Mark Cousins,Medium,OFF-BI-10000719,2
MX-2013-161102,21-09-2013,Frank Merwin,Medium,OFF-BI-10002796,2
IN-2013-45720,23-09-2013,Jim Mitchum,Medium,OFF-BI-10002907,2
TZ-2013-9020,24-09-2013,Arthur Prichep,Medium,OFF-WIL-10003933,2
MX-2013-127705,25-09-2013,Jay Kimmel,Medium,OFF-BI-10004042,2
MX-2013-127705,25-09-2013,Jay Kimmel,Medium,OFF-BI-10000423,2
MX-2013-133018,25-09-2013,Philisse Overcash,Medium,OFF-BI-10002796,2
MX-2013-127705,25-09-2013,Jay Kimmel,Medium,OFF-BI-10001662,2
ES-2013-5698783,27-09-2013,Christy Brittain,Medium,OFF-BI-10001253,2
US-2013-118696,27-09-2013,Nicole Brennan,Medium,OFF-BI-10001422,2
MX-2013-113621,27-09-2013,Rob Haberlin,Medium,OFF-BI-10000821,2
US-2013-149790,27-09-2013,Shahid Collister,Medium,OFF-BI-10002026,2
US-2013-118696,27-09-2013,Nicole Brennan,Medium,OFF-BI-10003184,2
MX-2013-159156,30-09-2013,Ionia McGrath,Medium,OFF-BI-10002796,2
CA-2013-108644,1/10/2013,Sarah Jordon,Medium,OFF-BI-10000343,2
ID-2013-22459,2/10/2013,Eudokia Martin,Medium,OFF-BI-10003588,2
CA-2013-118689,3/10/2013,Tamara Chand,Medium,OFF-BI-10004600,2
KE-2013-8340,3/10/2013,Doug Jacobs,Medium,OFF-WIL-10000146,2
ID-2013-80314,3/10/2013,Chloris Kastensmidt,Medium,OFF-BI-10001135,2
SF-2013-70,7/10/2013,Ed Ludwig,Medium,OFF-ACC-10000307,2
ES-2013-2905051,8/10/2013,Dennis Kane,Medium,OFF-BI-10001138,2
MX-2013-100923,15-10-2013,John Huston,Medium,OFF-BI-10002126,2
IN-2013-71249,17-10-2013,Craig Reiter,Medium,OFF-BI-10001808,2
SF-2013-430,21-10-2013,Laura Armstrong,Medium,OFF-IBI-10001951,2
IR-2013-6870,22-10-2013,Ed Ludwig,Medium,OFF-AVE-10003549,2
IN-2013-66097,22-10-2013,Ruben Ausman,Medium,OFF-BI-10004589,2
SF-2013-4780,28-10-2013,Carl Ludwig,Medium,OFF-IBI-10000684,2
CA-2013-116596,28-10-2013,Ben Wallace,Medium,OFF-BI-10002949,2
MX-2013-144400,1/11/2013,Becky Pak,Medium,OFF-BI-10001324,2
IN-2013-79306,1/11/2013,Jamie Frazer,Medium,OFF-BI-10003874,2
ES-2013-2309485,2/11/2013,Maxwell Schwartz,Medium,OFF-BI-10003917,2
CA-2013-109365,4/11/2013,Xylona Preis,Medium,OFF-BI-10002071,2
ID-2013-83835,5/11/2013,Rick Wilson,Medium,OFF-BI-10003090,2
MX-2013-103030,5/11/2013,Cari Schnelling,Medium,OFF-BI-10002296,2
CA-2013-148908,6/11/2013,Joseph Holt,Medium,OFF-BI-10002082,2
US-2013-162600,6/11/2013,Matt Abelman,Medium,OFF-BI-10002799,2
ES-2013-2475819,6/11/2013,Brendan Dodson,Medium,OFF-BI-10001843,2
CA-2013-132997,8/11/2013,Luke Weiss,Medium,OFF-BI-10004318,2
CA-2013-119935,11/11/2013,Kalyca Meade,Medium,OFF-BI-10001597,2
CA-2013-4830,13-11-2013,Peter Fuller,Medium,OFF-ACC-10000808,2
PL-2013-5330,13-11-2013,Bill Donatelli,Medium,OFF-WIL-10000777,2
US-2013-162103,14-11-2013,Laurel Beltran,Medium,OFF-BI-10000285,2
ES-2013-4954697,15-11-2013,Logan Currie,Medium,OFF-BI-10000734,2
IV-2013-6210,18-11-2013,Erin Creighton,Medium,OFF-IBI-10000080,2
IZ-2013-5860,19-11-2013,Sam Craven,Medium,OFF-WIL-10002233,2
MX-2013-168970,19-11-2013,Muhammed Yedwab,Medium,OFF-BI-10003112,2
US-2013-110156,20-11-2013,Eric Hoffmann,Medium,OFF-BI-10002609,2
CA-2013-109820,21-11-2013,Allen Goldenen,Medium,OFF-BI-10003460,2
ES-2013-1622008,26-11-2013,Joe Kamberova,Medium,OFF-BI-10004924,2
ID-2013-64011,26-11-2013,Justin Hirsh,Medium,OFF-BI-10002287,2
CA-2013-129693,27-11-2013,Tamara Chand,Medium,OFF-BI-10002954,2
CA-2013-105018,29-11-2013,Sally Knutson,Medium,OFF-BI-10001890,2
CA-2013-127243,29-11-2013,David Smith,Medium,OFF-BI-10003166,2
IN-2013-79831,30-11-2013,Charles Sheldon,Medium,OFF-BI-10000340,2
SA-2013-8010,2/12/2013,Sean Braxton,Medium,OFF-AVE-10004308,2
ID-2013-80622,2/12/2013,Shirley Jackson,Medium,OFF-BI-10002975,2
MX-2013-146318,3/12/2013,Daniel Raglin,Medium,OFF-BI-10003653,2
ID-2013-78851,3/12/2013,Mike Pelletier,Medium,OFF-BI-10002364,2
TU-2013-8550,3/12/2013,Jennifer Jackson,Medium,OFF-CAR-10003703,2
MX-2013-169691,5/12/2013,Helen Wasserman,Medium,OFF-BI-10000769,2
US-2013-128650,6/12/2013,Sean Wendt,Medium,OFF-BI-10001254,2
MX-2013-100678,6/12/2013,Sanjit Jacobs,Medium,OFF-BI-10003184,2
US-2013-161844,10/12/2013,Damala Kotsonis,Medium,OFF-BI-10003712,2
ES-2013-4583195,11/12/2013,Katrina Willman,Medium,OFF-BI-10002570,2
CA-2013-70,12/12/2013,Tom Zandusky,Medium,OFF-CAR-10004661,2
TU-2013-4650,12/12/2013,Michael Kennedy,Medium,OFF-CAR-10004886,2
CA-2013-142958,14-12-2013,Rob Williams,Medium,OFF-BI-10001759,2
CA-2013-129126,15-12-2013,Pete Kriz,Medium,OFF-BI-10000279,2
ID-2013-85732,18-12-2013,Trudy Glocke,Medium,OFF-BI-10003181,2
IN-2013-63738,19-12-2013,Tony Molinari,Medium,OFF-BI-10002594,2
CA-2013-134936,20-12-2013,Erin Smith,Medium,OFF-BI-10002103,2
GG-2013-40,22-12-2013,Robert Dilbeck,Medium,OFF-IBI-10000951,2
IR-2013-420,24-12-2013,Michael Stewart,Medium,OFF-WIL-10000390,2
US-2013-119928,24-12-2013,Cynthia Arntzen,Medium,OFF-BI-10000517,2
IN-2013-22795,25-12-2013,Jasper Cacioppo,Medium,OFF-BI-10001312,2
IN-2013-53763,27-12-2013,Andrew Roberts,Medium,OFF-BI-10002386,2
ES-2013-5205188,28-12-2013,Michael Nguyen,Medium,OFF-BI-10001717,2
TU-2013-790,28-12-2013,Tom Zandusky,Medium,OFF-AVE-10000432,2
IN-2013-41037,30-12-2013,Sibella Parks,Medium,OFF-BI-10001312,2
TU-2013-6690,30-12-2013,Toby Carlisle,Medium,OFF-ACC-10000307,2
IN-2014-29256,3/1/2014,Karen Carlisle,Medium,OFF-BI-10004181,2
NI-2014-6050,6/1/2014,Stuart Calhoun,Medium,OFF-ACC-10001285,2
ES-2014-4625663,13-01-2014,Anne McFarland,Medium,OFF-BI-10000312,2
CA-2014-127306,15-01-2014,Brosina Hoffman,Medium,OFF-BI-10003727,2
ES-2014-1285854,20-01-2014,Edward Nazzal,Medium,OFF-BI-10004554,2
NI-2014-4590,20-01-2014,Claire Gute,Medium,OFF-CAR-10004229,2
IT-2014-4272173,22-01-2014,Doug O'Connell,Medium,OFF-BI-10001119,2
ES-2014-1173448,22-01-2014,Giulietta Dortch,Medium,OFF-BI-10001544,2
IN-2014-31643,23-01-2014,Angele Hood,Medium,OFF-BI-10003917,2
IZ-2014-550,24-01-2014,Dan Campbell,Medium,OFF-CAR-10000150,2
CA-2014-104619,25-01-2014,Keith Dawkins,Medium,OFF-BI-10004318,2
ES-2014-5075420,26-01-2014,Anthony Jacobs,Medium,OFF-BI-10001249,2
CA-2014-134649,27-01-2014,Carol Adams,Medium,OFF-BI-10001890,2
IZ-2014-8090,31-01-2014,Thais Sissman,Medium,OFF-WIL-10000146,2
CA-2014-128076,3/2/2014,Bill Overfelt,Medium,OFF-BI-10003638,2
MX-2014-125220,4/2/2014,Joe Kamberova,Medium,OFF-BI-10003472,2
CA-2014-126354,4/2/2014,Shahid Collister,Medium,OFF-BI-10000301,2
IN-2014-23663,7/2/2014,Brad Thomas,Medium,OFF-BI-10003265,2
IN-2014-23621,12/2/2014,Georgia Rosenberg,Medium,OFF-BI-10004120,2
IN-2014-54547,14-02-2014,Tom Boeckenhauer,Medium,OFF-BI-10000721,2
GB-2014-7150,15-02-2014,Edward Hooks,Medium,OFF-ACC-10004008,2
UZ-2014-7970,17-02-2014,Valerie Dominguez,Medium,OFF-IBI-10003191,2
IT-2014-5928156,17-02-2014,Bobby Trafton,Medium,OFF-BI-10000081,2
MX-2014-143182,19-02-2014,Alex Russell,Medium,OFF-BI-10003585,2
MO-2014-8340,24-02-2014,Maria Zettner,Medium,OFF-WIL-10001979,2
IN-2014-47463,27-02-2014,Zuschuss Carroll,Medium,OFF-BI-10002424,2
ES-2014-5252744,28-02-2014,Katherine Ducich,Medium,OFF-BI-10001984,2
IR-2014-6500,28-02-2014,Shaun Weien,Medium,OFF-IBI-10000951,2
IN-2014-49675,1/3/2014,Laurel Beltran,Medium,OFF-BI-10001200,2
CA-2014-101959,1/3/2014,Duane Benoit,Medium,OFF-BI-10001757,2
CA-2014-155712,3/3/2014,Ken Dana,Medium,OFF-BI-10004224,2
ID-2014-69233,4/3/2014,Philisse Overcash,Medium,OFF-BI-10004436,2
CA-2014-168123,6/3/2014,Julia Dunbar,Medium,OFF-BI-10001071,2
TU-2014-3160,7/3/2014,Barry Pond,Medium,OFF-CAR-10003703,2
IN-2014-80293,11/3/2014,Mathew Reese,Medium,OFF-BI-10004486,2
NI-2014-2600,11/3/2014,Bruce Stewart,Medium,OFF-CAR-10002942,2
MX-2014-140207,13-03-2014,Chad McGuire,Medium,OFF-BI-10000335,2
CA-2014-153843,14-03-2014,Shahid Collister,Medium,OFF-BI-10002353,2
EG-2014-2800,14-03-2014,Frank Olsen,Medium,OFF-ACC-10002343,2
GH-2014-290,15-03-2014,Kelly Andreada,Medium,OFF-AVE-10004570,2
MO-2014-410,17-03-2014,Bill Donatelli,Medium,OFF-WIL-10000777,2
MX-2014-156188,17-03-2014,Valerie Dominguez,Medium,OFF-BI-10002523,2
EG-2014-1540,18-03-2014,Jack Lebron,Medium,OFF-IBI-10000440,2
MD-2014-9600,1/4/2014,Victoria Brennan,Medium,OFF-WIL-10003774,2
ES-2014-3223979,2/4/2014,Tom Ashbrook,Medium,OFF-BI-10004801,2
ES-2014-1726240,7/4/2014,Katrina Willman,Medium,OFF-BI-10000171,2
US-2014-100930,8/4/2014,Christopher Schild,Medium,OFF-BI-10001679,2
MX-2014-108280,11/4/2014,Erica Smith,Medium,OFF-BI-10001191,2
IR-2014-7530,17-04-2014,Cathy Armstrong,Medium,OFF-WIL-10001069,2
IT-2014-2751929,17-04-2014,Liz Willingham,Medium,OFF-BI-10001507,2
CA-2014-134845,18-04-2014,Sharelle Roach,Medium,OFF-BI-10001543,2
ES-2014-4044571,19-04-2014,Alejandro Ballentine,Medium,OFF-BI-10001639,2
MR-2014-4110,22-04-2014,Becky Castell,Medium,OFF-ACC-10003788,2
ID-2014-33134,24-04-2014,Susan Vittorini,Medium,OFF-BI-10003806,2
EG-2014-1710,25-04-2014,Pete Takahito,Medium,OFF-IBI-10000951,2
CA-2014-151071,26-04-2014,Mick Brown,Medium,OFF-BI-10002103,2
IN-2014-81427,1/5/2014,Noel Staavos,Medium,OFF-BI-10003725,2
IN-2014-81427,1/5/2014,Noel Staavos,Medium,OFF-BI-10004179,2
CA-2014-133067,5/5/2014,Muhammed Yedwab,Medium,OFF-BI-10002897,2
MD-2014-5210,7/5/2014,Eric Murdock,Medium,OFF-CAR-10000150,2
TU-2014-40,8/5/2014,Annie Zypern,Medium,OFF-CAR-10000319,2
ES-2014-5922411,9/5/2014,Alan Hwang,Medium,OFF-BI-10004220,2
MO-2014-8700,10/5/2014,Mike Kennedy,Medium,OFF-CAR-10004886,2
CA-2014-133823,12/5/2014,Liz Pelletier,Medium,OFF-BI-10000962,2
ES-2014-1749985,12/5/2014,Tony Molinari,Medium,OFF-BI-10004054,2
IN-2014-43018,13-05-2014,Jim Kriz,Medium,OFF-BI-10004534,2
CA-2014-102414,16-05-2014,Joseph Airdo,Medium,OFF-BI-10004465,2
MX-2014-133802,21-05-2014,Christine Kargatis,Medium,OFF-BI-10001362,2
ES-2014-5291112,23-05-2014,Michael Moore,Medium,OFF-BI-10003281,2
ES-2014-5291112,23-05-2014,Michael Moore,Medium,OFF-BI-10001568,2
ID-2014-15480,26-05-2014,Bart Pistole,Medium,OFF-BI-10001293,2
IN-2014-85123,26-05-2014,Bryan Spruell,Medium,OFF-BI-10004562,2
IN-2014-21241,27-05-2014,Rick Bensley,Medium,OFF-BI-10003713,2
US-2014-132297,28-05-2014,Dianna Wilson,Medium,OFF-BI-10003364,2
TO-2014-5740,28-05-2014,Bart Pistole,Medium,OFF-IBI-10003422,2
RS-2014-3840,28-05-2014,Brosina Hoffman,Medium,OFF-CAR-10002375,2
ES-2014-1204770,3/6/2014,Ralph Ritter,Medium,OFF-BI-10004541,2
US-2014-139703,3/6/2014,Valerie Mitchum,Medium,OFF-BI-10000404,2
US-2014-107979,9/6/2014,Frank Olsen,Medium,OFF-BI-10000778,2
MX-2014-127264,9/6/2014,Sung Pak,Medium,OFF-BI-10001002,2
ES-2014-2742229,9/6/2014,Bill Donatelli,Medium,OFF-BI-10003650,2
CA-2014-117436,9/6/2014,Liz Willingham,Medium,OFF-BI-10004040,2
ES-2014-5263546,10/6/2014,Craig Yedwab,Medium,OFF-BI-10000563,2
IN-2014-42374,10/6/2014,Gary Hansen,Medium,OFF-BI-10002278,2
ES-2014-4842025,11/6/2014,Cyma Kinney,Medium,OFF-BI-10002172,2
IN-2014-25028,16-06-2014,Bill Shonely,Medium,OFF-BI-10004685,2
MO-2014-890,18-06-2014,Ann Blume,Medium,OFF-ACC-10004871,2
ID-2014-65754,18-06-2014,Jeremy Pistek,Medium,OFF-BI-10000777,2
ES-2014-2938679,18-06-2014,Cathy Hwang,Medium,OFF-BI-10000289,2
MX-2014-116876,20-06-2014,Pete Armstrong,Medium,OFF-BI-10003373,2
UP-2014-700,21-06-2014,Ruben Ausman,Medium,OFF-IBI-10001640,2
CA-2014-124744,22-06-2014,Eugene Hildebrand,Medium,OFF-BI-10000145,2
KZ-2014-4070,23-06-2014,Fred McMath,Medium,OFF-CAR-10001358,2
IN-2014-23159,24-06-2014,Saphhira Shifley,Medium,OFF-BI-10000168,2
ES-2014-2504278,26-06-2014,Anthony O'Donnell,Medium,OFF-BI-10003114,2
ES-2014-1679056,30-06-2014,Lela Donovan,Medium,OFF-BI-10003951,2
CA-2014-147039,30-06-2014,Alex Avila,Medium,OFF-BI-10004654,2
TU-2014-8830,30-06-2014,Stewart Carmichael,Medium,OFF-AVE-10000543,2
AU-2014-1900,2/7/2014,Brian Thompson,Medium,OFF-AVE-10003740,2
MX-2014-117478,4/7/2014,Theresa Swint,Medium,OFF-BI-10004200,2
ES-2014-2677615,4/7/2014,Guy Phonely,Medium,OFF-BI-10002193,2
IN-2014-40484,5/7/2014,Sam Zeldin,Medium,OFF-BI-10003018,2
US-2014-124303,7/7/2014,Fred Hopkins,Medium,OFF-BI-10000343,2
CA-2014-108560,9/7/2014,Jenna Caffey,Medium,OFF-BI-10001107,2
US-2014-100209,10/7/2014,Tamara Dahlen,Medium,OFF-BI-10002012,2
ES-2014-3986366,11/7/2014,Eric Murdock,Medium,OFF-BI-10004448,2
